OK
DC_TIMING,run_id=1,n=80,min_ms=6.351,max_ms=6.355,mean_ms=6.353,ina1_fail=0,ina2_fail=0,imu_fail=0
#config,Kp=70,Ki=0,Kd=110,Ko=50,ffScalePct=100,loopHz=20,Ldb_f=157,Lkv_f=178,Ldb_r=142,Lkv_r=190,Rdb_f=146,Rkv_f=155,Rdb_r=100,Rkv_r=201
#run_id,surface,pattern,t_ms,tgtL,tgtR,pwmL,pwmR,encL,encR,velL,velR,curL,curR,curRawL,curRawR,bus_mV,ax,ay,az,gx,gy,gz
#config,Kp=70,Ki=0,Kd=110,Ko=50,ffScalePct=100,loopHz=20,Ldb_f=157,Lkv_f=178,Ldb_r=142,Lkv_r=190,Rdb_f=146,Rkv_f=155,Rdb_r=100,Rkv_r=201
#run_id,surface,pattern,t_ms,tgtL,tgtR,pwmL,pwmR,encL,encR,velL,velR,curL,curR,curRawL,curRawR,bus_mV,ax,ay,az,gx,gy,gz
2,0,2,0,50,50,316,293,7128,6832,0,0,732,1043,7319,10434,11948,316,-4,16814,-595,-24,112
2,0,2,50,50,50,360,355,7135,6834,7,2,1497,1848,14966,18479,11452,3488,870,16138,-584,190,-509
2,0,2,100,50,50,391,379,7150,6848,15,14,1487,2245,14863,22450,10888,4432,-144,18038,-757,121,-916
2,0,2,150,50,50,386,382,7180,6875,30,27,1580,1565,15800,15656,10672,4022,-268,15296,-562,294,-1683
2,0,2,200,50,50,396,385,7215,6910,35,35,1884,1903,18837,19032,10792,4116,556,19978,-394,337,-2017
2,0,2,250,50,50,392,395,7257,6948,42,38,1460,1412,14595,14122,10828,3858,-238,17194,-836,122,-1854
2,0,2,300,50,50,386,387,7304,6993,47,45,1461,1157,14612,11569,10960,3632,242,21006,-713,916,-929
2,0,2,350,50,50,376,380,7355,7042,51,49,1062,1011,10621,10115,11168,1156,-1660,12990,-443,-201,-22
2,0,2,400,50,50,364,367,7409,7095,54,53,991,835,9905,8350,11252,928,-1790,18392,-170,130,-27
2,0,2,450,50,50,352,349,7465,7152,56,57,865,881,8649,8809,11332,6480,-4018,7990,-3396,1474,131
2,0,2,500,50,50,333,329,7524,7212,59,60,828,722,8282,7224,11420,4722,26,16696,-1795,813,529
2,0,2,550,50,50,314,308,7585,7274,61,62,640,593,6399,5937,11520,5050,3360,18430,1469,-2075,605
2,0,2,600,50,50,295,284,7647,7338,62,64,564,522,5638,5227,11576,498,294,17574,453,-678,582
2,0,2,650,50,50,279,265,7709,7402,62,64,547,550,5469,5507,11628,-1680,-286,21626,-67,-29,774
2,0,2,700,50,50,255,239,7773,7468,64,66,400,410,3999,4099,11696,-2516,1356,18338,26,-77,900
2,0,2,750,50,50,239,217,7836,7534,63,66,319,424,3184,4243,11776,6740,5800,12876,-397,-123,1034
2,0,2,800,50,50,221,195,7899,7600,63,66,270,306,2698,3066,11800,226,-520,17596,-7,391,1175
2,0,2,850,50,50,203,173,7962,7666,63,66,253,315,2526,3155,11860,-550,1318,17380,-754,-7,1273
2,0,2,900,50,50,192,158,8023,7730,61,64,183,281,1823,2815,11904,1648,3542,11054,-2172,-394,1080
2,0,2,950,50,50,177,132,8084,7796,61,66,125,239,1248,2388,11920,2376,984,13452,-113,490,1473
2,0,2,1000,50,50,166,117,8144,7860,60,64,112,212,1115,2122,11944,484,8058,20808,-708,590,1321
2,0,2,1050,50,50,156,101,8203,7923,59,63,94,186,933,1858,11980,554,4016,15012,-11,-333,1078
2,0,2,1100,50,50,147,90,8261,7984,58,61,84,170,837,1704,12004,-2182,-1564,17916,-1958,547,1362
2,0,2,1150,50,50,143,75,8317,8045,56,61,57,167,571,1673,12016,-154,1334,13594,-924,62,1148
2,0,2,1200,50,50,135,71,8373,8103,56,58,53,139,526,1394,12028,-862,1380,14808,-2707,219,849
2,0,2,1250,50,50,134,64,8427,8160,54,57,42,152,413,1518,12036,-576,1126,16356,-1360,122,1023
2,0,2,1300,50,50,135,58,8479,8216,52,56,33,145,331,1457,12040,-1362,-124,17640,-1202,587,1115
2,0,2,1350,50,50,135,60,8530,8269,51,53,34,145,339,1450,12048,-672,1970,9358,-1542,227,942
2,0,2,1400,50,50,144,60,8578,8321,48,52,43,170,431,1701,12032,-2192,-6268,21528,452,696,1202
2,0,2,1450,50,50,146,60,8626,8372,48,51,42,177,420,1777,12036,-1598,-2624,19056,-1170,482,1017
2,0,2,1500,50,50,156,65,8672,8421,46,49,48,174,476,1744,12036,-1116,296,20342,328,-633,643
2,0,2,1550,50,50,161,70,8718,8469,46,48,45,219,447,2188,12020,-134,-374,17104,-357,-622,582
2,0,2,1600,50,50,170,80,8763,8515,45,46,61,243,606,2434,12008,266,368,15634,-1723,-530,399
2,0,2,1650,50,50,173,85,8809,8561,46,46,77,246,769,2462,12000,-36,-1322,16256,-794,-367,2
2,0,2,1700,50,50,185,101,8853,8604,44,43,94,285,941,2857,11988,-1290,990,15002,-707,2883,346
2,0,2,1750,50,50,193,114,8897,8646,44,42,99,278,992,2786,11968,72,-1114,18154,764,-902,-798
2,0,2,1800,50,50,201,125,8941,8688,44,42,152,298,1517,2980,11948,478,-50,20932,-445,-1061,-862
2,0,2,1850,50,50,202,139,8987,8729,46,41,181,338,1805,3380,11924,102,22,19844,-757,418,-627
2,0,2,1900,50,50,214,151,9031,8770,44,41,193,342,1926,3419,11912,78,-1572,19492,-319,91,-1094
2,0,2,1950,50,50,218,163,9076,8811,45,41,199,342,1992,3418,11896,2128,-6714,21956,-3396,1727,-1078
2,0,2,2000,-50,-50,-394,-387,9120,8852,44,41,1513,2320,15126,23206,11880,478,-1118,14464,-880,-359,-1300
2,0,2,2050,-50,-50,-364,-378,9119,8855,-1,3,2033,1262,20329,12622,10124,-5908,1956,13198,-2222,669,-1856
2,0,2,2100,-50,-50,-339,-363,9092,8833,-27,-22,1493,910,14924,9102,10780,-6678,-1612,19720,-2404,-324,-2009
2,0,2,2150,-50,-50,-403,-387,9074,8807,-18,-26,1428,2558,14276,25579,11044,-4524,-336,16764,-998,-823,-1070
2,0,2,2200,-50,-50,-411,-402,9046,8776,-28,-31,1893,2035,18930,20356,10588,-5640,672,17270,-1779,-316,-1051
2,0,2,2250,-50,-50,-385,-397,9002,8736,-44,-40,1791,1011,17906,10114,10524,-5298,1666,16954,-176,-592,-644
2,0,2,2300,-50,-50,-393,-397,8958,8692,-44,-44,1765,1595,17644,15957,10884,-4566,-1250,15908,-389,-595,-829
2,0,2,2350,-50,-50,-405,-401,8915,8647,-43,-45,1857,1924,18570,19239,10764,-5190,-1420,15632,-503,213,-787
2,0,2,2400,-50,-50,-404,-408,8869,8602,-46,-45,1895,1620,18944,16205,10716,2646,5362,4106,65,-1468,-1336
2,0,2,2450,-50,-50,-406,-411,8822,8556,-47,-46,1807,1618,18064,16178,10664,-3992,-232,15372,464,-2345,-600
2,0,2,2500,-50,-50,-400,-399,8772,8505,-50,-51,1577,1546,15769,15467,10708,-3076,2856,11868,-381,-1373,-197
2,0,2,2550,-50,-50,-390,-387,8719,8451,-53,-54,1350,1196,13496,11963,11084,-4166,-1336,17618,-1171,-1569,59
2,0,2,2600,-50,-50,-372,-371,8662,8394,-57,-57,971,883,9707,8832,11220,-4038,-22,20344,-694,-1368,306
2,0,2,2650,-50,-50,-355,-354,8603,8335,-59,-59,915,879,9146,8797,11344,96,-1472,23644,-1140,-303,264
2,0,2,2700,-50,-50,-318,-313,8537,8268,-66,-67,659,629,6586,6292,11460,-2308,5614,17098,-1787,-684,-14
2,0,2,2750,-50,-50,-289,-275,8469,8197,-68,-71,652,508,6518,5087,11572,-1708,-5092,19570,3379,-644,2067
2,0,2,2800,-50,-50,-275,-271,8404,8133,-65,-64,468,461,4678,4609,11672,4478,3132,12772,236,-1150,1045
2,0,2,2850,-50,-50,-258,-259,8340,8071,-64,-62,512,422,5115,4226,11684,-2662,-3152,19376,225,-127,596
2,0,2,2900,-50,-50,-239,-243,8276,8009,-64,-62,408,375,4081,3757,11736,922,-996,18656,-275,-340,625
2,0,2,2950,-50,-50,-223,-219,8213,7945,-63,-64,406,376,4056,3761,11772,-1156,-1100,17290,-1923,764,509
2,0,2,3000,-50,-50,-205,-200,8150,7881,-63,-64,265,288,2644,2881,11816,1884,2932,14690,771,5,75
2,0,2,3050,-50,-50,-191,-184,8088,7818,-62,-63,223,249,2226,2494,11856,1082,6322,17798,-381,-159,-140
2,0,2,3100,-50,-50,-178,-163,8027,7754,-61,-64,185,229,1851,2296,11896,-126,-2490,16900,-215,-887,-571
2,0,2,3150,-50,-50,-163,-151,7966,7692,-61,-62,179,217,1790,2175,11920,-2274,1708,16380,-5271,10,-860
2,0,2,3200,-50,-50,-152,-131,7906,7629,-60,-63,132,165,1315,1648,11956,-2488,264,17960,-129,114,-766
2,0,2,3250,-50,-50,-142,-120,7847,7568,-59,-61,132,152,1314,1526,11980,2450,-3318,13260,857,-601,-618
2,0,2,3300,-50,-50,-133,-105,7789,7507,-58,-61,88,153,878,1533,11996,1190,3622,14900,-2193,514,-1073
2,0,2,3350,-50,-50,-129,-94,7733,7447,-56,-60,83,139,828,1394,12012,2314,2742,14330,220,-388,-907
2,0,2,3400,-50,-50,-125,-88,7678,7389,-55,-58,66,124,659,1239,12020,3192,4246,18260,-461,30,-696
2,0,2,3450,-50,-50,-125,-81,7625,7332,-53,-57,70,122,693,1224,12032,-2096,-2886,19034,-1893,752,-1003
2,0,2,3500,-50,-50,-125,-79,7573,7277,-52,-55,63,146,630,1461,12028,264,-44,13498,-1192,-45,-903
2,0,2,3550,-50,-50,-129,-76,7523,7223,-50,-54,58,154,578,1539,12032,-1084,-1024,17412,72,166,-979
2,0,2,3600,-50,-50,-136,-74,7475,7170,-48,-53,50,153,499,1533,12036,2578,2164,13160,217,-538,-990
2,0,2,3650,-50,-50,-138,-74,7427,7118,-48,-52,58,177,579,1772,12024,2270,-6856,20672,-963,1495,-875
2,0,2,3700,-50,-50,-148,-78,7381,7068,-46,-50,64,177,642,1770,12032,2134,2588,18236,-1638,346,-935
2,0,2,3750,-50,-50,-157,-85,7336,7020,-45,-48,73,222,724,2227,12012,1824,-1116,16644,335,-6,-824
2,0,2,3800,-50,-50,-164,-91,7291,6973,-45,-47,86,240,858,2400,12000,-242,1650,18182,-564,-33,-743
2,0,2,3850,-50,-50,-174,-98,7247,6927,-44,-46,84,237,833,2373,11996,262,-1082,17904,-48,-313,-321
2,0,2,3900,-50,-50,-182,-107,7203,6882,-44,-45,103,294,1030,2945,11980,1196,-2468,22216,6,285,-71
2,0,2,3950,-50,-50,-190,-117,7159,6838,-44,-44,131,318,1306,3179,11960,2860,3162,7068,-894,551,-187
OK
DC_TIMING,run_id=3,n=80,min_ms=6.353,max_ms=6.358,mean_ms=6.356,ina1_fail=0,ina2_fail=0,imu_fail=0
#config,Kp=70,Ki=0,Kd=110,Ko=50,ffScalePct=100,loopHz=20,Ldb_f=157,Lkv_f=178,Ldb_r=142,Lkv_r=190,Rdb_f=146,Rkv_f=155,Rdb_r=100,Rkv_r=201
#run_id,surface,pattern,t_ms,tgtL,tgtR,pwmL,pwmR,encL,encR,velL,velR,curL,curR,curRawL,curRawR,bus_mV,ax,ay,az,gx,gy,gz
3,0,2,0,50,50,316,293,6780,6199,0,0,831,1020,8304,10203,12112,324,24,16824,-601,-21,108
3,0,2,50,50,50,360,355,6787,6201,7,2,1272,1836,12718,18360,11472,3238,-770,16476,-543,282,-763
3,0,2,100,50,50,387,382,6803,6214,16,13,1930,2157,19296,21569,10904,3402,-348,18124,-491,205,-922
3,0,2,150,50,50,387,383,6832,6241,29,27,1599,1671,15984,16710,10668,4132,-1496,16474,-245,414,-1017
3,0,2,200,50,50,384,386,6870,6276,38,35,1716,1304,17156,13042,10796,3426,334,18084,-655,629,-1197
3,0,2,250,50,50,400,389,6908,6316,38,40,1754,1719,17536,17195,10860,5558,2404,15780,809,-1527,-731
3,0,2,300,50,50,388,395,6954,6358,46,42,1425,1131,14251,11310,10860,-1946,-10662,22750,-1330,2664,-1319
3,0,2,350,50,50,380,381,7004,6407,50,49,1313,1056,13124,10559,11024,1892,-3400,17328,-1080,521,-12
3,0,2,400,50,50,370,365,7057,6461,53,54,1028,1046,10273,10463,11264,1794,-6246,17334,-2915,453,162
3,0,2,450,50,50,352,349,7114,6518,57,57,801,924,8012,9245,11332,3042,730,16354,-1382,142,273
3,0,2,500,50,50,339,329,7172,6578,58,60,748,836,7473,8364,11432,1442,2110,17898,241,197,419
3,0,2,550,50,50,317,305,7233,6641,61,63,748,648,7475,6484,11492,100,-958,15460,304,-371,732
3,0,2,600,50,50,298,284,7295,6705,62,64,563,643,5631,6434,11588,-1152,128,17450,-108,-302,792
3,0,2,650,50,50,274,261,7359,6770,64,65,429,550,4292,5503,11636,248,-1040,17162,-51,16,656
3,0,2,700,50,50,255,237,7423,6836,64,66,447,398,4469,3980,11716,84,244,19014,189,-381,985
3,0,2,750,50,50,236,211,7487,6903,64,67,345,363,3450,3629,11768,-598,7252,8208,-2351,-10,288
3,0,2,800,50,50,220,191,7550,6969,63,66,239,374,2383,3740,11812,-728,-3610,19532,-311,881,845
3,0,2,850,50,50,206,169,7612,7035,62,66,230,310,2293,3104,11856,-104,858,16862,-455,215,972
3,0,2,900,50,50,193,151,7673,7100,61,65,232,301,2313,3013,11904,-742,1168,17776,-1239,55,1166
3,0,2,950,50,50,174,130,7735,7165,62,65,146,249,1461,2492,11928,624,546,17646,-1430,480,1185
3,0,2,1000,50,50,165,113,7795,7229,60,64,124,203,1235,2036,11944,-88,2448,16830,-142,80,1133
3,0,2,1050,50,50,155,97,7854,7292,59,63,75,174,743,1745,11976,482,5226,16282,-1690,22,1321
3,0,2,1100,50,50,146,83,7912,7354,58,62,63,187,628,1868,12004,-2418,536,17292,-706,-163,1213
3,0,2,1150,50,50,139,74,7969,7414,57,60,60,145,600,1456,12016,-1208,584,15230,-721,6,1202
3,0,2,1200,50,50,140,64,8023,7473,54,59,39,168,389,1678,12028,-3172,-806,15030,-2947,71,1100
3,0,2,1250,50,50,138,59,8076,7530,53,57,39,174,392,1742,12036,-1838,-962,17604,-678,-464,1277
3,0,2,1300,50,50,138,57,8128,7585,52,55,36,174,358,1739,12040,350,1454,12854,-2195,601,1177
3,0,2,1350,50,50,146,57,8177,7638,49,53,32,187,313,1871,12032,-1394,2570,17384,-1060,585,1132
3,0,2,1400,50,50,151,57,8225,7690,48,52,38,197,379,1977,12024,620,1332,9518,-709,297,844
3,0,2,1450,50,50,157,61,8272,7740,47,50,35,212,347,2124,12028,552,3414,21980,94,315,988
3,0,2,1500,50,50,161,64,8319,7789,47,49,48,185,482,1850,12024,-1260,534,15610,-1071,-180,650
3,0,2,1550,50,50,168,69,8365,7837,46,48,51,244,509,2445,12020,460,1238,11844,-51,-952,255
3,0,2,1600,50,50,173,79,8411,7883,46,46,68,238,682,2385,12004,-776,-908,15496,-335,54,17
3,0,2,1650,50,50,178,88,8457,7928,46,45,70,248,701,2482,12000,-178,-1938,17900,-1395,616,-229
3,0,2,1700,50,50,187,102,8502,7971,45,43,105,304,1052,3040,11988,484,2150,13428,-141,6,-375
3,0,2,1750,50,50,194,115,8547,8013,45,42,136,329,1353,3294,11968,330,3352,17676,2039,-973,-291
3,0,2,1800,50,50,201,126,8592,8055,45,42,144,355,1439,3557,11948,8,730,16668,-765,-388,-1091
3,0,2,1850,50,50,208,140,8637,8096,45,41,163,378,1630,3781,11928,210,1944,15304,-249,-537,-1064
3,0,2,1900,50,50,218,152,8681,8137,44,41,201,406,2009,4058,11908,976,-894,14236,-200,-539,-1332
3,0,2,1950,50,50,219,164,8727,8178,46,41,250,411,2498,4116,11888,1600,668,16270,-1355,702,-1365
3,0,2,2000,-50,-50,-394,-386,8772,8219,45,41,505,2360,5051,23602,11876,1212,-496,15686,-961,237,-1339
3,0,2,2050,-50,-50,-358,-373,8770,8221,-2,2,2151,1331,21505,13312,10080,-3138,2670,12850,460,-1133,-1826
3,0,2,2100,-50,-50,-350,-360,8747,8199,-23,-22,1539,1151,15389,11517,10808,-5428,2046,14078,1420,-760,-1650
3,0,2,2150,-50,-50,-391,-395,8725,8176,-22,-23,1415,2346,14144,23465,11024,-7094,-176,19734,-1243,172,-2157
3,0,2,2200,-50,-50,-394,-400,8693,8144,-32,-32,1939,1802,19385,18021,10640,-4314,-750,15782,-980,-565,-2477
3,0,2,2250,-50,-50,-384,-397,8651,8104,-42,-40,1955,1371,19551,13714,10656,-5096,-724,16390,-253,60,-2860
3,0,2,2300,-50,-50,-398,-400,8610,8061,-41,-43,1604,1719,16042,17189,10764,-4208,156,17892,-417,-450,-2655
3,0,2,2350,-50,-50,-403,-406,8567,8017,-43,-44,1777,1955,17771,19556,10716,-4938,4898,16786,-665,-1721,-2769
3,0,2,2400,-50,-50,-405,-404,8522,7970,-45,-47,1716,2155,17158,21554,10664,-3868,394,19460,0,-359,-1710
3,0,2,2450,-50,-50,-391,-394,8471,7919,-51,-51,1095,972,10946,9723,11052,1288,-712,14508,-2257,110,-2261
3,0,2,2500,-50,-50,-332,-335,8404,7852,-67,-67,1030,597,10294,5968,11340,-56,-2388,10836,-333,-1153,-2651
3,0,2,2550,-50,-50,-294,-279,8333,7776,-71,-76,414,580,4142,5804,11584,-1498,-612,12948,171,-618,-1685
3,0,2,2600,-50,-50,-279,-254,8266,7703,-67,-73,414,514,4135,5143,11672,-598,90,12344,372,-214,-1477
3,0,2,2650,-50,-50,-294,-261,8210,7641,-56,-62,455,594,4544,5938,11680,-3758,2912,16684,-1296,650,-1879
3,0,2,2700,-50,-50,-321,-291,8164,7592,-46,-49,667,821,6666,8209,11636,-320,-2096,16660,-1111,-192,-1569
3,0,2,2750,-50,-50,-326,-286,8118,7541,-46,-51,640,716,6399,7158,11548,690,1508,13996,57,289,-1264
3,0,2,2800,-50,-50,-321,-281,8069,7489,-49,-52,618,777,6177,7776,11576,-3930,-3260,17850,449,-117,-536
3,0,2,2850,-50,-50,-316,-275,8018,7436,-51,-53,539,683,5391,6829,11572,3210,3342,11562,-1696,-2063,-820
3,0,2,2900,-50,-50,-311,-268,7966,7382,-52,-54,579,651,5788,6510,11600,-378,4786,15384,-4911,-963,-1163
3,0,2,2950,-50,-50,-301,-256,7912,7326,-54,-56,515,586,5143,5867,11648,-2412,2594,21520,-2596,-33,-418
3,0,2,3000,-50,-50,-289,-248,7856,7270,-56,-56,487,555,4870,5552,11676,-3040,-3120,15990,654,-956,97
3,0,2,3050,-50,-50,-274,-236,7798,7213,-58,-57,436,581,4357,5814,11696,270,690,17352,914,-119,1
3,0,2,3100,-50,-50,-263,-223,7740,7155,-58,-58,352,518,3520,5180,11736,-2408,-1586,14592,3978,-1008,204
3,0,2,3150,-50,-50,-249,-209,7681,7096,-59,-59,326,404,3253,4042,11784,3370,1882,13800,947,-542,55
3,0,2,3200,-50,-50,-237,-200,7622,7038,-59,-58,315,432,3146,4319,11812,1128,-480,19516,-1868,216,344
3,0,2,3250,-50,-50,-225,-186,7563,6979,-59,-59,291,407,2912,4073,11832,-740,1958,16054,-405,-19,380
3,0,2,3300,-50,-50,-209,-177,7503,6921,-60,-58,235,305,2346,3054,11856,-7620,-14436,20032,-3105,1725,1121
3,0,2,3350,-50,-50,-199,-166,7444,6863,-59,-58,201,304,2003,3045,11876,-960,-1410,14082,2753,-830,551
3,0,2,3400,-50,-50,-190,-155,7386,6805,-58,-58,217,253,2169,2537,11904,-598,396,18760,-1340,401,460
3,0,2,3450,-50,-50,-176,-148,7327,6748,-59,-57,177,238,1763,2382,11912,560,-90,16804,-112,560,422
3,0,2,3500,-50,-50,-167,-142,7269,6692,-58,-56,159,227,1583,2277,11944,-966,-4058,20080,-1910,1031,576
3,0,2,3550,-50,-50,-160,-134,7212,6636,-57,-56,142,181,1416,1808,11956,4006,-1850,12800,547,-3281,740
3,0,2,3600,-50,-50,-154,-130,7156,6581,-56,-55,160,169,1598,1696,11968,640,962,17962,-588,-51,230
3,0,2,3650,-50,-50,-150,-123,7101,6526,-55,-55,120,184,1202,1846,11972,1304,1348,17300,28,-304,80
3,0,2,3700,-50,-50,-150,-120,7048,6472,-53,-54,135,183,1347,1829,11984,266,-2700,21550,-314,182,-302
3,0,2,3750,-50,-50,-150,-121,6996,6420,-52,-52,135,179,1345,1792,11984,5072,2120,17416,-594,1302,-164
3,0,2,3800,-50,-50,-150,-115,6945,6367,-51,-53,115,178,1149,1779,11980,2680,-422,18626,-282,-51,-272
3,0,2,3850,-50,-50,-155,-118,6896,6316,-49,-51,127,212,1271,2124,11988,5742,6998,9784,-1851,-329,-601
3,0,2,3900,-50,-50,-160,-120,6848,6266,-48,-50,139,201,1390,2017,11976,1010,1580,15492,-541,-22,-678
3,0,2,3950,-50,-50,-162,-120,6800,6216,-48,-50,125,229,1244,2294,11972,458,-1326,18194,-959,227,-694
OK
DC_TIMING,run_id=4,n=80,min_ms=6.353,max_ms=6.358,mean_ms=6.356,ina1_fail=0,ina2_fail=0,imu_fail=0
#config,Kp=70,Ki=0,Kd=110,Ko=50,ffScalePct=100,loopHz=20,Ldb_f=157,Lkv_f=178,Ldb_r=142,Lkv_r=190,Rdb_f=146,Rkv_f=155,Rdb_r=100,Rkv_r=201
#run_id,surface,pattern,t_ms,tgtL,tgtR,pwmL,pwmR,encL,encR,velL,velR,curL,curR,curRawL,curRawR,bus_mV,ax,ay,az,gx,gy,gz
4,0,2,0,50,50,316,293,6383,5443,0,0,783,1015,7832,10152,12112,358,74,16758,-599,-28,118
4,0,2,50,50,50,364,352,6389,5446,6,3,740,1926,7397,19266,11428,2582,1202,15470,201,-146,-358
4,0,2,100,50,50,400,385,6402,5458,13,12,1650,2544,16493,25447,10792,5134,-466,16628,-751,292,-806
4,0,2,150,50,50,398,391,6430,5483,28,25,1910,2034,19099,20344,10384,6500,1610,14144,32,-292,-1157
4,0,2,200,50,50,390,383,6469,5520,39,37,1585,1594,15845,15938,10672,4888,3148,15022,-347,403,-1113
4,0,2,250,50,50,398,394,6510,5559,41,39,1452,1633,14522,16333,10840,3634,1748,12306,-1458,-187,-740
4,0,2,300,50,50,393,388,6556,5604,46,45,1484,1360,14837,13605,10860,6706,-358,20652,-2201,1695,105
4,0,2,350,50,50,385,377,6606,5654,50,50,926,1186,9262,11860,11120,3156,-994,20300,-268,538,-136
4,0,2,400,50,50,371,367,6660,5707,54,53,1021,915,10205,9151,11224,5378,1574,12358,-794,709,94
4,0,2,450,50,50,351,349,6718,5764,58,57,890,876,8901,8765,11352,1496,-1116,16872,-604,-133,277
4,0,2,500,50,50,337,329,6777,5824,59,60,679,838,6789,8382,11424,-222,3366,14588,1726,-1527,151
4,0,2,550,50,50,314,305,6839,5887,62,63,666,633,6662,6336,11504,3690,-772,15818,55,-1017,444
4,0,2,600,50,50,298,284,6901,5951,62,64,572,522,5718,5218,11600,2328,-2556,21166,-2427,449,532
4,0,2,650,50,50,278,261,6964,6016,63,65,464,540,4635,5402,11632,1420,6180,15536,1950,-1426,849
4,0,2,700,50,50,260,237,7027,6082,63,66,382,438,3820,4386,11692,842,2870,15376,-644,-474,803
4,0,2,750,50,50,242,211,7090,6149,63,67,366,446,3655,4464,11760,1914,-7880,18040,-1069,-123,992
4,0,2,800,50,50,224,191,7153,6215,63,66,294,397,2936,3969,11824,112,4606,14390,-179,0,1251
4,0,2,850,50,50,213,169,7214,6281,61,66,208,359,2075,3590,11856,1094,1432,11844,-1070,229,1314
4,0,2,900,50,50,194,151,7276,6346,62,65,193,308,1930,3087,11892,742,6046,19930,-2065,219,1249
4,0,2,950,50,50,181,134,7337,6410,61,64,149,265,1492,2650,11932,-3302,-2080,21112,181,384,1039
4,0,2,1000,50,50,170,115,7397,6474,60,64,110,220,1097,2205,11944,-198,1724,14062,12,-618,1116
4,0,2,1050,50,50,160,99,7456,6537,59,63,85,188,845,1885,11976,-1558,3004,7794,-1842,0,1264
4,0,2,1100,50,50,155,85,7513,6599,57,62,76,202,757,2025,12000,-6,2416,14414,298,-270,1445
4,0,2,1150,50,50,149,76,7569,6659,56,60,51,168,506,1683,12016,-1406,-1816,14042,-2182,-22,1211
4,0,2,1200,50,50,148,66,7623,6718,54,59,47,196,470,1966,12024,-726,3220,16382,-1585,-699,1390
4,0,2,1250,50,50,146,57,7676,6776,53,58,33,163,327,1633,12024,-290,-1284,13454,-612,238,1386
4,0,2,1300,50,50,152,57,7726,6831,50,55,36,182,356,1819,12036,136,3352,17732,-575,720,1465
4,0,2,1350,50,50,155,57,7775,6884,49,53,38,220,373,2198,12032,-616,3372,19904,-1562,805,1344
4,0,2,1400,50,50,160,57,7823,6936,48,52,32,230,322,2301,12028,-186,2414,17770,1331,-405,1277
4,0,2,1450,50,50,166,61,7870,6986,47,50,37,247,366,2470,12020,-326,1308,17088,-265,-123,943
4,0,2,1500,50,50,170,64,7917,7035,47,49,40,253,395,2535,12016,-188,256,12732,-613,-593,702
4,0,2,1550,50,50,177,72,7963,7082,46,47,49,275,487,2749,12016,72,-1036,15830,-723,-504,496
4,0,2,1600,50,50,182,76,8009,7129,46,47,57,257,572,2572,12004,-1176,1180,16214,2535,-1569,297
4,0,2,1650,50,50,194,87,8053,7174,44,45,71,289,708,2897,11988,208,1084,16052,-1087,153,154
4,0,2,1700,50,50,198,101,8098,7217,45,43,101,335,1003,3355,11968,860,2264,15124,-954,1958,-96
4,0,2,1750,50,50,212,114,8141,7259,43,42,113,338,1125,3382,11948,-1994,-818,17054,572,-953,-816
4,0,2,1800,50,50,218,125,8185,7301,44,42,147,351,1463,3513,11932,290,3436,13210,-198,-1270,-793
4,0,2,1850,50,50,219,139,8231,7342,46,41,165,410,1649,4102,11904,1648,428,11692,-669,84,-1347
4,0,2,1900,50,50,231,151,8275,7383,44,41,209,392,2092,3925,11896,-576,-676,17510,-792,349,-1469
4,0,2,1950,50,50,232,163,8321,7424,46,41,218,450,2176,4506,11868,-1210,294,19192,-1297,-166,-1494
4,0,2,2000,-50,-50,-385,-383,8367,7464,46,40,2052,2189,20517,21888,11860,1170,1296,12022,-797,-713,-1962
4,0,2,2050,-50,-50,-358,-373,8368,7466,1,2,2007,1244,20063,12447,10256,-4770,3138,13794,-224,-1093,-1813
4,0,2,2100,-50,-50,-340,-349,8344,7441,-24,-25,1603,1049,16023,10488,10892,-5494,2060,15952,-2506,-669,-1594
4,0,2,2150,-50,-50,-394,-387,8325,7417,-19,-24,1272,2476,12718,24758,11148,-6036,-972,15460,-88,-924,-1808
4,0,2,2200,-50,-50,-405,-416,8297,7391,-28,-26,2255,2265,22552,22650,10572,-4814,1146,15726,-160,-1408,-1702
4,0,2,2250,-50,-50,-389,-396,8256,7350,-41,-41,1507,1370,15072,13701,10336,-5122,-1134,15772,-307,-736,-1302
4,0,2,2300,-50,-50,-405,-391,8216,7304,-40,-46,1465,2191,14648,21911,10844,-3910,394,16402,-365,316,-332
4,0,2,2350,-50,-50,-401,-400,8171,7259,-45,-45,1457,1568,14566,15686,10796,-4768,340,18714,-1255,504,-425
4,0,2,2400,-50,-50,-390,-414,8121,7216,-50,-43,1855,1336,18552,13359,10636,-3966,-2638,16462,-397,-323,-755
4,0,2,2450,-50,-50,-404,-403,8075,7167,-46,-49,1929,1914,19284,19139,10680,-4952,4556,18646,875,-1347,-773
4,0,2,2500,-50,-50,-406,-398,8028,7116,-47,-51,1561,1467,15608,14671,10824,2212,334,15168,169,-2012,-931
4,0,2,2550,-50,-50,-353,-357,7965,7054,-63,-62,783,696,7832,6963,11264,708,-238,16640,-1275,287,-368
4,0,2,2600,-50,-50,-303,-297,7893,6980,-72,-74,612,543,6114,5432,11500,238,-1590,15880,625,-468,1132
4,0,2,2650,-50,-50,-276,-253,7822,6903,-71,-77,519,437,5183,4374,11672,706,-1710,15012,1193,-801,1325
