1682 1778 0 0
OK
0 0 0 0
OK 0
OK
2200,50,50,2090,2105,260,226,209,189
2250,50,50,2138,2149,260,232,209,189
2300,50,50,2187,2194,260,236,209,189
2350,50,50,2236,2240,261,239,209,189
2400,50,50,2285,2288,262,238,209,189
2450,50,50,2335,2336,260,240,209,189
2500,50,50,2385,2385,260,240,209,189
2550,50,50,2435,2435,260,238,209,189
2600,50,50,2486,2486,257,235,209,189
2650,50,50,2537,2537,256,234,209,189
2700,50,50,2588,2589,255,229,209,189
2750,50,50,2641,2642,247,223,209,189
2800,50,50,2694,2695,243,219,209,189
2850,50,50,2746,2749,243,212,209,189
2900,50,50,2798,2803,241,207,209,189
2950,50,50,2850,2856,239,205,209,189
3000,50,50,2903,2911,233,194,209,189
3050,50,50,2955,2965,233,191,209,189
3100,50,50,3006,3018,233,189,209,189
3150,50,50,3058,3072,228,182,209,189
3200,50,50,3110,3126,226,177,209,189
3250,50,50,3162,3179,224,175,209,189
3300,50,50,3213,3231,224,175,209,189
3350,50,50,3264,3283,223,173,209,189
3400,50,50,3315,3335,222,171,209,189
3450,50,50,3365,3386,224,171,209,189
3500,50,50,3415,3437,224,170,209,189
3550,50,50,3465,3488,224,169,209,189
3600,50,50,3514,3539,227,168,209,189
3650,50,50,3564,3590,225,167,209,189
3700,50,50,3613,3640,228,169,209,189
3750,50,50,3663,3689,226,172,209,189
3800,50,50,3712,3738,229,173,209,189
3850,50,50,3761,3787,230,174,209,189
3900,50,50,3811,3835,228,179,209,189
3950,50,50,3859,3882,235,185,209,189
4000,50,50,3907,3930,237,185,209,189
4050,50,50,3956,3978,237,187,209,189
4100,50,50,4005,4026,238,189,209,189
4150,50,50,4053,4074,243,191,209,189
4200,50,50,4102,4121,243,197,209,189
4250,50,50,4151,4169,244,197,209,189
4300,50,50,4202,4218,239,197,209,189
4350,50,50,4252,4267,241,198,209,189
4400,50,50,4303,4316,238,199,209,189
4450,50,50,4354,4366,237,197,209,189
4500,50,50,4405,4416,236,197,209,189
4550,50,50,4455,4466,238,197,209,189
4600,50,50,4506,4516,235,197,209,189
4650,50,50,4556,4567,237,194,209,189
4700,50,50,4606,4618,237,193,209,189
4750,50,50,4657,4668,234,195,209,189
4800,50,50,4707,4719,236,192,209,189
4850,50,50,4758,4769,233,194,209,189
4900,50,50,4808,4820,235,191,209,189
4950,50,50,4859,4870,232,193,209,189
