39850 -2231 0 0
OK
0 0 0 0
OK
DC_TIMING,run_id=1,n=80,min_ms=6.351,max_ms=6.356,mean_ms=6.353,ina1_fail=0,ina2_fail=0,imu_fail=0
#config,Kp=70,Ki=0,Kd=110,Ko=50,ffScalePct=100,loopHz=20,Ldb_f=157,Lkv_f=178,Ldb_r=142,Lkv_r=190,Rdb_f=146,Rkv_f=155,Rdb_r=100,Rkv_r=201
#run_id,surface,pattern,t_ms,tgtL,tgtR,pwmL,pwmR,encL,encR,velL,velR,curL,curR,curRawL,curRawR,bus_mV,ax,ay,az,gx,gy,gz
5,3,3,1400,80,80,243,132,7333,5785,85,91,99,344,988,3440,11616,-1960,-500,18312,-566,-652,1692
5,3,3,1450,80,80,236,124,7418,5874,85,89,88,323,878,3228,11624,-1824,8208,23742,1845,-560,1503
5,3,3,1500,-80,-80,-499,-499,7501,5962,83,88,3200,3200,32000,32000,11632,3620,810,8040,311,-1093,1502
5,3,3,1550,-80,-80,-499,-499,7531,6002,30,40,3200,3200,32000,32000,6256,-5816,7360,16004,1308,-486,1019
5,3,3,1600,-80,-80,-398,-408,7490,5970,-41,-32,2753,1426,27529,14262,7576,-6098,2468,8284,-1085,1797,701
5,3,3,1650,-80,-80,-488,-499,7459,5947,-31,-23,3200,3200,32000,32000,9452,-5076,-778,13036,-443,-121,-613
5,3,3,1700,-80,-80,-499,-499,7424,5924,-35,-23,3200,3200,32000,32000,7504,-5270,-1318,15396,-615,-487,-2912
5,3,3,1750,-80,-80,-499,-499,7380,5890,-44,-34,3200,3200,32000,32000,7432,-7592,2856,17120,-63,1968,-1959
5,3,3,1800,-80,-80,-499,-499,7333,5846,-47,-44,3200,3200,32000,32000,7900,-10600,-2262,14206,94,-430,-2295
5,3,3,1850,-80,-80,-499,-499,7286,5801,-47,-45,3200,3200,32000,32000,8048,-5340,514,16780,-1283,-12,-1923
5,3,3,1900,-80,-80,-499,-499,7234,5754,-52,-47,3200,3200,32000,32000,8044,-4178,4006,16436,-745,318,-1208
5,3,3,1950,-80,-80,-499,-499,7185,5704,-49,-50,3200,3200,32000,32000,8316,-6282,3170,18018,-483,-572,1139
5,3,3,2000,-80,-80,-499,-499,7133,5652,-52,-52,3200,3200,32000,32000,8192,-3006,-1014,12008,395,-4088,1784
5,3,3,2050,-80,-80,-499,-499,7081,5599,-52,-53,3200,3200,32000,32000,8392,-5282,-610,14022,358,-699,1999
5,3,3,2100,-80,-80,-495,-499,7017,5536,-64,-63,3200,3200,32000,32000,8892,-6098,-524,16706,-797,-638,1138
5,3,3,2150,-80,-80,-499,-499,6950,5468,-67,-68,3200,3200,32000,32000,9048,-4610,3758,16854,-2089,1326,-80
5,3,3,2200,-80,-80,-492,-495,6876,5394,-74,-74,3200,2911,32000,29108,9164,-6048,-884,13312,-703,-1735,-441
5,3,3,2250,-80,-80,-476,-482,6795,5314,-81,-80,2425,2105,24247,21051,9568,-8478,-11874,24782,-1496,3171,33
5,3,3,2300,-80,-80,-461,-457,6710,5227,-85,-87,2110,1591,21092,15904,10188,-6802,-1904,18962,-561,-400,362
5,3,3,2350,-80,-80,-444,-444,6622,5139,-88,-88,1396,923,13955,9228,10684,-4072,6600,18198,-1082,-49,-340
5,3,3,2400,-80,-80,-430,-422,6533,5048,-89,-91,1314,848,13139,8474,10972,-818,692,19052,-650,3,256
5,3,3,2450,-80,-80,-414,-407,6443,4957,-90,-91,804,740,8033,7399,11076,3140,1244,15930,-3071,1140,139
5,3,3,2500,-80,-80,-397,-388,6352,4865,-91,-92,810,798,8094,7981,11180,4170,3242,11232,-255,-1147,-297
5,3,3,2550,-80,-80,-382,-364,6261,4771,-91,-94,663,586,6626,5857,11256,5300,-164,9576,617,413,334
5,3,3,2600,-80,-80,-367,-348,6170,4678,-91,-93,485,659,4843,6587,11292,-3460,-2528,19710,-1895,1312,-339
5,3,3,2650,-80,-80,-352,-327,6079,4584,-91,-94,455,551,4548,5509,11348,-2192,-1956,15754,-521,-103,-321
5,3,3,2700,-80,-80,-333,-308,5987,4490,-92,-94,390,530,3900,5294,11364,3112,3018,15994,-1724,234,-1102
5,3,3,2750,-80,-80,-324,-289,5897,4396,-90,-94,362,415,3619,4146,11400,-2686,3232,20334,1212,-1073,-848
5,3,3,2800,-80,-80,-307,-273,5806,4303,-91,-93,329,455,3285,4545,11452,2982,812,14362,-2832,459,-734
5,3,3,2850,-80,-80,-299,-255,5717,4210,-89,-93,369,419,3682,4189,11456,3420,3414,13660,860,-1363,-1432
5,3,3,2900,-80,-80,-287,-241,5628,4118,-89,-92,281,327,2810,3271,11484,-5718,732,22414,1182,-383,-740
5,3,3,2950,-80,-80,-278,-225,5540,4026,-88,-92,190,369,1896,3690,11500,3556,1510,15630,-712,-279,-660
5,3,3,3000,0,0,139,160,5452,3935,-88,-91,-228,-208,-2285,-2084,11524,-5354,-24900,28234,312,541,484
5,3,3,3050,0,0,237,262,5371,3851,-81,-84,-167,34,-1671,340,11932,3860,-4802,15466,-947,497,-784
5,3,3,3100,0,0,260,282,5315,3794,-56,-57,747,463,7461,4628,11448,7366,2220,16440,1498,-1081,390
5,3,3,3150,0,0,242,251,5286,3768,-29,-26,470,345,4691,3446,11304,5050,-1110,14352,-962,114,948
5,3,3,3200,0,0,250,262,5266,3749,-20,-19,539,401,5381,4012,11420,9750,1478,16208,-1023,391,1380
5,3,3,3250,0,0,267,288,5249,3730,-17,-19,438,462,4379,4617,11416,4174,40,17482,-991,-282,747
5,3,3,3300,0,0,276,275,5236,3722,-13,-8,613,594,6124,5940,11296,6348,-810,17662,-366,-473,-187
5,3,3,3350,0,0,290,289,5224,3713,-12,-9,661,754,6603,7535,11324,5446,218,16848,-867,151,-481
5,3,3,3400,0,0,292,298,5216,3705,-8,-8,722,630,7211,6298,11244,5594,222,16746,-635,-112,-434
5,3,3,3450,0,0,282,298,5214,3700,-2,-5,746,657,7451,6571,11196,6092,-70,16854,-595,-36,-119
5,3,3,3500,0,0,278,284,5214,3701,0,1,697,555,6962,5544,11232,2934,488,17664,-432,-78,436
5,3,3,3550,0,0,264,269,5218,3706,4,5,637,563,6364,5626,11256,2484,244,16750,-439,-73,412
5,3,3,3600,0,0,252,252,5224,3714,6,8,610,483,6100,4831,11304,1964,78,17076,-601,86,929
5,3,3,3650,0,0,240,230,5231,3725,7,11,471,460,4709,4600,11376,1840,616,16554,-480,-65,1151
5,3,3,3700,0,0,220,211,5241,3737,10,12,401,345,4002,3450,11412,2244,-50,17354,-937,66,558
5,3,3,3750,0,0,199,191,5253,3750,12,13,355,358,3542,3575,11476,1350,-344,16234,-369,-24,212
5,3,3,3800,0,0,179,170,5266,3764,13,14,277,264,2766,2639,11516,1018,704,16692,-778,194,348
5,3,3,3850,0,0,158,147,5280,3779,14,15,198,208,1980,2082,11556,954,556,16552,-527,-10,241
5,3,3,3900,0,0,139,126,5294,3794,14,15,144,165,1435,1644,11596,728,546,16854,-594,174,309
5,3,3,3950,0,0,120,109,5308,3808,14,14,109,127,1081,1273,11640,498,-340,16510,-462,245,105
OK
DC_TIMING,run_id=6,n=80,min_ms=6.352,max_ms=6.358,mean_ms=6.355,ina1_fail=0,ina2_fail=0,imu_fail=0
#config,Kp=70,Ki=0,Kd=110,Ko=50,ffScalePct=100,loopHz=20,Ldb_f=157,Lkv_f=178,Ldb_r=142,Lkv_r=190,Rdb_f=146,Rkv_f=155,Rdb_r=100,Rkv_r=201
#run_id,surface,pattern,t_ms,tgtL,tgtR,pwmL,pwmR,encL,encR,velL,velR,curL,curR,curRawL,curRawR,bus_mV,ax,ay,az,gx,gy,gz
6,3,3,0,80,80,411,382,5356,3917,0,0,1991,2672,19908,26720,11776,96,18,16900,-609,-26,117
6,3,3,50,80,80,454,440,5375,3932,19,15,2210,3200,22095,32000,9776,7378,688,14834,-147,-597,194
6,3,3,100,80,80,499,499,5405,3954,30,22,3200,3200,32000,32000,8864,5050,-234,16226,-406,163,-18
6,3,3,150,80,80,499,499,5446,3995,41,41,3200,3200,32000,32000,7952,2576,-2248,19742,-700,-801,-483
6,3,3,200,80,80,499,499,5496,4050,50,55,3200,3200,32000,32000,8344,7476,302,17962,-701,-50,-900
6,3,3,250,80,80,499,499,5551,4108,55,58,3200,3200,32000,32000,8396,5370,-416,22852,-1226,138,-592
6,3,3,300,80,80,499,499,5613,4171,62,63,3200,3200,32000,32000,8744,4458,1878,20426,375,-340,-25
6,3,3,350,80,80,499,498,5682,4241,69,70,3200,3139,32000,31386,9012,3098,-950,18910,-1247,-2,275
6,3,3,400,80,80,486,484,5759,4319,77,78,3126,2684,31260,26843,9372,3206,-320,20176,-310,-170,404
6,3,3,450,80,80,480,469,5839,4402,80,83,2151,2183,21510,21829,9880,7142,6390,8670,56,-194,1015
6,3,3,500,80,80,459,451,5925,4489,86,87,1606,1446,16055,14461,10272,3306,492,16700,-1745,1182,676
6,3,3,550,80,80,447,427,6012,4580,87,91,824,1084,8234,10834,10700,-1614,3250,18924,-126,279,791
6,3,3,600,80,80,430,408,6101,4672,89,92,1053,942,10529,9416,11072,2634,2588,9234,1009,-819,997
6,3,3,650,80,80,411,388,6192,4765,91,93,622,717,6212,7166,11168,-2450,-472,20012,-1227,285,1234
6,3,3,700,80,80,392,363,6284,4860,92,95,552,720,5512,7199,11200,-480,-364,22018,-774,601,873
6,3,3,750,80,80,379,346,6375,4954,91,94,456,575,4560,5745,11280,3690,6224,9924,2451,-2197,973
6,3,3,800,80,80,368,323,6465,5049,90,95,483,650,4825,6496,11336,-3820,-1574,19856,-1896,1171,1709
6,3,3,850,80,80,354,299,6555,5145,90,96,387,657,3868,6566,11368,-698,9760,15576,703,-195,1428
6,3,3,900,80,80,344,284,6644,5239,89,94,384,558,3833,5583,11380,2714,2424,19188,-1027,509,1367
6,3,3,950,80,80,332,261,6733,5334,89,95,331,506,3308,5054,11412,-228,608,19392,-1685,1330,1649
6,3,3,1000,80,80,320,244,6822,5428,89,94,382,436,3814,4356,11420,-648,-2454,18774,-363,564,1468
6,3,3,1050,80,80,311,228,6910,5521,88,93,276,454,2751,4534,11500,2044,-3154,10702,1755,-2444,1723
6,3,3,1100,80,80,289,199,7001,5617,91,96,250,341,2491,3409,11516,-4448,-2438,19338,-2491,2109,1608
6,3,3,1150,80,80,288,188,7088,5710,87,93,181,438,1805,4375,11548,1614,6142,11960,561,-1277,1832
6,3,3,1200,80,80,282,170,7174,5803,86,93,192,345,1919,3444,11552,-1754,782,14644,726,-33,2077
6,3,3,1250,80,80,274,156,7260,5895,86,92,127,423,1270,4225,11572,-556,-1756,19044,-62,-1,1880
6,3,3,1300,80,80,266,147,7346,5985,86,90,138,412,1375,4122,11588,-40,-64,18452,-1618,-138,1373
6,3,3,1350,80,80,258,130,7432,6076,86,91,90,299,895,2989,11596,102,530,17856,-2562,247,1229
6,3,3,1400,80,80,257,126,7516,6164,84,88,86,302,851,3017,11608,-4334,476,24724,-1197,1136,1113
6,3,3,1450,80,80,252,115,7600,6252,84,88,126,310,1254,3100,11612,1808,6718,15768,-673,116,1071
6,3,3,1500,-80,-80,-499,-499,7681,6338,81,86,1171,3200,11707,32000,11632,-1060,-86,14172,364,282,1247
6,3,3,1550,-80,-80,-499,-499,7710,6374,29,36,3200,3200,32000,32000,6396,4200,3906,3604,2339,-3795,1683
6,3,3,1600,-80,-80,-440,-439,7680,6348,-30,-26,3200,2942,32000,29423,7508,-12684,852,20636,-1440,495,2092
6,3,3,1650,-80,-80,-499,-499,7650,6320,-30,-28,3200,3200,32000,32000,8828,-4184,2862,12462,-679,314,2703
6,3,3,1700,-80,-80,-499,-499,7613,6287,-37,-33,3200,3200,32000,32000,7672,-7894,1064,16938,-513,76,2934
6,3,3,1750,-80,-80,-499,-499,7569,6246,-44,-41,3200,3200,32000,32000,7968,-6466,812,16178,-1226,-522,2638
6,3,3,1800,-80,-80,-499,-499,7521,6200,-48,-46,3200,3200,32000,32000,8032,-6066,184,16694,-1633,-91,2134
6,3,3,1850,-80,-80,-499,-499,7474,6151,-47,-49,3200,3200,32000,32000,8136,-4634,1352,16012,-345,-765,2818
6,3,3,1900,-80,-80,-499,-499,7424,6098,-50,-53,3200,3200,32000,32000,8148,-6296,-4046,18686,-1582,51,2464
6,3,3,1950,-80,-80,-499,-499,7374,6044,-50,-54,3200,3200,32000,32000,7956,-6570,-2632,13110,120,-1292,2418
6,3,3,2000,-80,-80,-499,-499,7320,5989,-54,-55,3200,3200,32000,32000,8632,-2318,-3762,17506,-1729,-191,1826
6,3,3,2050,-80,-80,-435,-448,7238,5910,-82,-79,2337,773,23366,7732,9780,30,-1370,14728,101,-636,1249
6,3,3,2100,-80,-80,-379,-417,7141,5822,-97,-88,1191,553,11904,5529,10788,1448,2342,18152,-1203,-708,-967
6,3,3,2150,-80,-80,-430,-456,7065,5748,-76,-74,1737,1903,17366,19029,10812,-9732,-10200,24426,1323,-2437,36
6,3,3,2200,-80,-80,-499,-499,7009,5685,-56,-63,3104,3200,31037,32000,9820,-4430,1306,13100,575,-752,-723
6,3,3,2250,-80,-80,-493,-499,6942,5616,-67,-69,3200,2976,32000,29757,8976,-720,1692,18030,-2054,107,-471
6,3,3,2300,-80,-80,-472,-475,6864,5536,-78,-80,3055,1856,30550,18561,9628,770,6178,18560,-331,-80,-430
6,3,3,2350,-80,-80,-457,-457,6781,5451,-83,-85,2022,1411,20211,14105,10236,-920,2898,17144,-1025,184,-281
6,3,3,2400,-80,-80,-450,-450,6697,5366,-84,-85,1266,1133,12657,11324,10476,-5976,-3784,24784,-508,2845,-459
6,3,3,2450,-80,-80,-430,-422,6609,5275,-88,-91,1274,808,12734,8075,10804,-3646,-5392,20586,-338,132,-164
6,3,3,2500,-80,-80,-419,-418,6521,5187,-88,-88,905,964,9043,9635,11032,-718,1248,14288,596,-960,-27
6,3,3,2550,-80,-80,-415,-407,6435,5099,-86,-88,762,722,7612,7223,11132,-1864,-436,15932,596,221,-223
6,3,3,2600,-80,-80,-403,-393,6348,5010,-87,-89,737,762,7361,7619,11156,2874,2700,15160,-2063,198,-280
6,3,3,2650,-80,-80,-397,-384,6262,4922,-86,-88,573,660,5728,6601,11172,3754,4094,16260,-1883,-388,-999
6,3,3,2700,-80,-80,-385,-370,6175,4833,-87,-89,564,659,5634,6588,11176,-3922,-13064,24330,-2566,1075,747
6,3,3,2750,-80,-80,-376,-358,6088,4744,-87,-89,635,701,6341,7012,11236,874,1222,19994,430,31,-447
6,3,3,2800,-80,-80,-363,-342,6000,4654,-88,-90,538,599,5374,5988,11272,1398,2614,15484,-513,-28,-560
6,3,3,2850,-80,-80,-352,-325,5912,4563,-88,-91,429,594,4287,5943,11324,1070,98,16166,139,-176,-93
6,3,3,2900,-80,-80,-341,-314,5824,4473,-88,-90,559,483,5584,4827,11352,-1058,146,14592,-582,1091,-357
6,3,3,2950,-80,-80,-330,-297,5736,4382,-88,-91,555,587,5549,5873,11372,-28,1266,19702,448,-1129,-1056
6,3,3,3000,0,0,83,86,5649,4292,-87,-90,-609,-102,-6093,-1024,11408,3812,4380,15740,-605,-476,-611
6,3,3,3050,0,0,176,186,5570,4209,-79,-83,32,-194,312,-1942,11812,-1374,-424,18708,-332,-673,-562
6,3,3,3100,0,0,193,223,5517,4148,-53,-61,65,172,646,1723,11696,5354,4242,11858,-379,-1276,5
6,3,3,3150,0,0,163,236,5493,4107,-24,-41,448,186,4473,1855,11528,3826,-4000,6816,214,1434,2377
6,3,3,3200,0,0,143,193,5484,4094,-9,-13,263,159,2627,1590,11508,2930,3614,15888,97,724,699
6,3,3,3250,0,0,120,165,5485,4094,1,0,219,117,2185,1172,11572,2682,3792,18130,-1713,484,2820
6,3,3,3300,0,0,115,155,5487,4097,2,3,196,119,1958,1191,11612,3798,2694,15918,7,-541,3025
6,3,3,3350,0,0,119,133,5487,4105,0,8,152,119,1518,1189,11628,-2732,-5788,22170,1624,1678,4054
6,3,3,3400,0,0,119,122,5487,4113,0,8,141,113,1409,1130,11644,1966,1096,19098,-1465,-199,5249
6,3,3,3450,0,0,126,139,5485,4113,-2,0,136,143,1359,1432,11660,1110,2738,17640,-1685,117,5178
6,3,3,3500,0,0,122,142,5485,4112,0,-1,187,138,1867,1377,11632,1480,-1500,20370,-1022,-107,5316
6,3,3,3550,0,0,143,147,5479,4110,-6,-2,198,161,1978,1610,11636,3124,-1902,18480,-966,-230,4085
6,3,3,3600,0,0,198,182,5460,4099,-19,-11,175,254,1743,2534,11644,5274,-1882,15734,-177,-409,2775
6,3,3,3650,0,0,239,211,5437,4084,-23,-15,399,365,3989,3653,11544,2662,-446,17698,-1286,51,2204
6,3,3,3700,0,0,225,200,5427,4078,-10,-6,334,374,3337,3742,11456,2404,-4274,26944,-2968,1512,1594
6,3,3,3750,0,0,200,173,5428,4082,1,4,281,336,2809,3362,11460,718,22,19128,-351,-1046,1980
6,3,3,3800,0,0,195,164,5430,4087,2,5,249,323,2483,3226,11536,646,4946,24724,166,2320,1669
6,3,3,3850,0,0,193,139,5432,4097,2,10,168,312,1673,3122,11556,828,1974,17956,426,-721,1407
6,3,3,3900,0,0,201,150,5431,4100,-1,3,180,328,1795,3275,11600,2670,-322,15138,-437,205,1551
6,3,3,3950,0,0,206,156,5429,4100,-2,0,168,348,1675,3481,11580,3878,-1152,16630,-676,68,525
OK
DC_TIMING,run_id=1,n=80,min_ms=6.351,max_ms=6.356,mean_ms=6.354,ina1_fail=0,ina2_fail=0,imu_fail=0
#config,Kp=70,Ki=0,Kd=110,Ko=50,ffScalePct=100,loopHz=20,Ldb_f=157,Lkv_f=178,Ldb_r=142,Lkv_r=190,Rdb_f=146,Rkv_f=155,Rdb_r=100,Rkv_r=201
#run_id,surface,pattern,t_ms,tgtL,tgtR,pwmL,pwmR,encL,encR,velL,velR,curL,curR,curRawL,curRawR,bus_mV,ax,ay,az,gx,gy,gz
1,3,4,0,50,50,316,293,5317,3834,0,0,708,915,7074,9152,11768,432,54,16832,-595,-29,111
1,3,4,50,50,50,368,355,5322,3836,5,2,1348,1925,13474,19251,11196,2324,-358,16362,-667,151,-89
1,3,4,100,50,50,402,397,5335,3845,13,9,1683,2373,16828,23733,10348,4390,-524,17762,-827,128,206
1,3,4,150,50,50,428,418,5355,3864,20,19,2589,2899,25885,28984,9704,5078,-316,16432,-1027,223,139
1,3,4,200,50,50,441,429,5383,3892,28,28,2683,3059,26829,30589,9480,5694,980,20304,-474,299,229
1,3,4,250,50,50,446,424,5418,3930,35,38,2672,3046,26718,30457,9436,4940,1380,18046,-729,777,791
1,3,4,300,50,50,435,420,5462,3974,44,44,2134,2664,21332,26634,9720,2648,-1504,17302,-223,244,417
1,3,4,350,50,50,422,404,5512,4025,50,51,1533,1929,15323,19287,10088,2946,630,16010,-397,-98,-123
1,3,4,400,50,50,397,389,5569,4080,57,55,1478,1011,14776,10109,10532,572,1590,16870,-357,-513,-764
1,3,4,450,50,50,377,375,5629,4137,60,57,992,942,9919,9415,10956,3472,-5466,11608,-1385,-666,-454
1,3,4,500,50,50,356,355,5691,4197,62,60,813,819,8127,8191,11004,2830,4722,19874,-1553,250,-273
1,3,4,550,50,50,340,334,5753,4259,62,62,763,764,7621,7638,11124,752,-660,15598,-410,425,-77
1,3,4,600,50,50,320,310,5816,4323,63,64,580,634,5799,6340,11200,374,-2436,16096,-388,-375,412
1,3,4,650,50,50,302,287,5879,4388,63,65,518,564,5176,5639,11252,948,3620,16144,509,-128,704
1,3,4,700,50,50,281,263,5943,4454,64,66,582,560,5814,5594,11348,-894,-960,19306,-1763,554,871
1,3,4,750,50,50,265,241,6006,4520,63,66,450,429,4492,4289,11396,-1966,-1048,18218,258,-197,1153
1,3,4,800,50,50,251,215,6068,4587,62,67,348,440,3478,4396,11440,-1460,-2158,19844,-994,196,987
1,3,4,850,50,50,227,192,6132,4654,64,67,295,326,2941,3254,11484,-114,-146,14670,186,-369,1076
1,3,4,900,50,50,215,172,6194,4720,62,66,224,318,2233,3180,11536,2784,-2528,14088,-290,535,942
1,3,4,950,50,50,202,154,6255,4785,61,65,169,287,1687,2869,11548,-432,114,16854,-408,138,1440
1,3,4,1000,50,50,183,133,6317,4850,62,65,155,216,1550,2157,11564,244,2306,8660,-1705,-626,1446
1,3,4,1050,50,50,177,116,6376,4914,59,64,123,241,1221,2405,11612,-990,2396,19914,-427,-1226,1451
1,3,4,1100,50,50,168,100,6434,4977,58,63,93,203,926,2032,11636,-34,-3416,14590,-4039,2706,1580
1,3,4,1150,50,50,164,89,6490,5038,56,61,75,194,747,1937,11660,774,2412,20408,-1421,594,1843
1,3,4,1200,50,50,160,70,6545,5100,55,62,64,217,637,2167,11668,262,2518,13660,591,-328,1851
1,3,4,1250,50,50,157,64,6599,5159,54,59,46,198,458,1982,11680,834,504,13116,285,-392,1892
1,3,4,1300,50,50,155,52,6652,5218,53,59,28,210,276,2094,11688,-718,1990,16754,-801,237,1802
1,3,4,1350,50,50,161,53,6702,5273,50,55,25,218,250,2183,11688,-4076,-4510,25346,-1370,386,1310
1,3,4,1400,50,50,154,43,6754,5329,52,56,20,176,199,1754,11688,-534,-1716,17482,-266,-884,1204
1,3,4,1450,50,50,154,39,6805,5384,51,55,17,181,163,1806,11700,-842,-556,17300,-393,-437,986
1,3,4,1500,50,50,156,42,6855,5436,50,52,19,188,189,1878,11700,-994,2046,12614,-1881,-379,655
1,3,4,1550,50,50,163,40,6903,5488,48,52,18,199,172,1993,11696,-36,3850,15312,-198,-849,1149
1,3,4,1600,50,50,173,44,6949,5538,46,50,22,260,217,2594,11688,-600,238,17278,-337,50,894
1,3,4,1650,50,50,175,51,6996,5586,47,48,27,262,268,2614,11684,370,1012,17710,778,-825,822
1,3,4,1700,50,50,182,53,7042,5634,46,48,29,291,283,2909,11676,686,454,14176,-339,-309,455
1,3,4,1750,50,50,194,63,7086,5680,44,46,45,325,448,3250,11672,114,-184,17492,-1448,88,295
1,3,4,1800,50,50,198,75,7131,5724,45,44,62,331,613,3307,11656,-4040,-4434,23090,-2515,1378,-19
1,3,4,1850,50,50,205,83,7176,5768,45,44,62,346,616,3457,11648,338,250,14668,-799,-60,-506
1,3,4,1900,50,50,212,98,7221,5810,45,42,86,337,853,3370,11632,-1794,-5078,21348,-10,-551,-821
1,3,4,1950,50,50,215,112,7267,5851,46,41,119,371,1184,3708,11616,-670,-2026,18052,-599,-88,-1183
1,3,4,2000,0,0,-95,-164,7313,5891,46,40,299,32,2987,322,11608,376,-704,14940,-650,-224,-1481
1,3,4,2050,0,0,-141,-205,7354,5927,41,36,296,81,2958,810,11672,206,1152,14676,154,1255,-1876
1,3,4,2100,0,0,-180,-226,7390,5955,36,28,332,142,3312,1419,11604,-3842,906,14784,-1081,-297,-2238
1,3,4,2150,0,0,-212,-254,7421,5980,31,25,333,220,3330,2199,11552,-3068,-630,16608,-875,206,-2071
1,3,4,2200,0,0,-233,-263,7446,5998,25,18,477,320,4768,3198,11468,-3690,106,17044,-583,-179,-1857
1,3,4,2250,0,0,-239,-263,7463,6009,17,11,497,409,4968,4085,11420,-4280,-438,16628,-459,-23,-1374
1,3,4,2300,0,0,-234,-257,7472,6014,9,5,509,400,5086,3995,11388,-3652,-328,16554,-519,-6,-885
1,3,4,2350,0,0,-222,-250,7474,6015,2,1,536,361,5357,3609,11388,-1252,-498,17398,-609,-531,-29
1,3,4,2400,0,0,-214,-237,7473,6012,-1,-3,482,376,4818,3756,11416,-1330,-90,16656,-605,-859,-460
1,3,4,2450,0,0,-209,-230,7471,6008,-2,-4,469,323,4685,3226,11444,2,-440,16526,-456,-1483,-869
1,3,4,2500,0,0,-203,-214,7468,6001,-3,-7,418,355,4173,3553,11444,98,96,16134,-654,683,-1283
1,3,4,2550,0,0,-192,-194,7463,5991,-5,-10,319,281,3182,2812,11488,-306,-422,16986,-619,86,-1523
1,3,4,2600,0,0,-192,-184,7460,5982,-3,-9,269,321,2681,3208,11540,938,758,16308,-477,-561,-1849
1,3,4,2650,0,0,-181,-165,7455,5971,-5,-11,221,242,2205,2421,11552,-56,462,17040,-696,285,-1873
1,3,4,2700,0,0,-178,-150,7451,5960,-4,-11,183,259,1822,2588,11568,-148,400,17152,-800,48,-2044
1,3,4,2750,0,0,-173,-131,7447,5948,-4,-12,150,231,1491,2307,11608,-28,-100,17278,-412,-27,-2214
1,3,4,2800,0,0,-168,-118,7443,5937,-4,-11,124,224,1233,2241,11632,266,454,16954,-580,31,-2142
1,3,4,2850,0,0,-163,-99,7439,5925,-4,-12,99,239,988,2388,11636,318,270,16852,-495,-115,-2114
1,3,4,2900,0,0,-161,-93,7436,5916,-3,-9,93,212,930,2116,11648,658,650,16632,-555,-33,-1839
1,3,4,2950,0,0,-146,-77,7430,5906,-6,-10,67,169,666,1687,11664,-160,1770,16358,-656,66,-802
1,3,4,3000,0,0,-134,-67,7423,5897,-7,-9,52,172,513,1717,11684,456,-358,16662,-756,79,-401
1,3,4,3050,0,0,-132,-58,7418,5889,-5,-8,42,142,419,1420,11696,508,614,16242,-599,178,-550
1,3,4,3100,0,0,-125,-47,7413,5881,-5,-8,34,128,337,1281,11708,550,98,16558,-557,-99,-333
1,3,4,3150,0,0,-115,-43,7407,5875,-6,-6,25,111,250,1110,11712,1216,418,17222,-561,-115,-169
1,3,4,3200,0,0,-111,-35,7402,5869,-5,-6,18,100,179,997,11716,1436,392,17912,-682,-39,34
1,3,4,3250,0,0,-104,-34,7397,5865,-5,-4,15,92,143,920,11728,454,-142,17662,-578,-82,217
1,3,4,3300,0,0,-104,-32,7394,5862,-3,-3,14,96,131,962,11728,1172,-296,17276,-614,44,-103
1,3,4,3350,0,0,-107,-28,7393,5859,-1,-3,10,97,100,972,11736,2522,-226,17784,-476,-204,-753
1,3,4,3400,0,0,-109,-28,7393,5857,0,-2,12,99,116,984,11736,1650,162,17184,-417,-224,-870
1,3,4,3450,0,0,-109,-32,7393,5857,0,0,15,112,141,1123,11732,52,62,17588,-683,49,400
1,3,4,3500,0,0,-109,-32,7393,5857,0,0,14,117,139,1167,11728,424,-240,17088,-648,108,299
1,3,4,3550,0,0,-109,-32,7393,5857,0,0,15,113,143,1131,11728,262,164,16842,-655,-48,315
1,3,4,3600,0,0,-109,-32,7393,5857,0,0,14,113,132,1128,11732,204,-4,16818,-562,-110,164
1,3,4,3650,0,0,-109,-32,7393,5857,0,0,15,113,145,1129,11728,498,270,16818,-595,-1,29
1,3,4,3700,0,0,-109,-32,7393,5857,0,0,14,113,139,1132,11724,512,76,16666,-622,7,115
1,3,4,3750,0,0,-109,-32,7393,5857,0,0,15,113,147,1129,11732,450,144,16688,-577,-40,163
1,3,4,3800,0,0,-109,-32,7393,5857,0,0,15,113,145,1132,11728,270,46,16800,-617,-40,121
1,3,4,3850,0,0,-109,-32,7393,5857,0,0,15,113,149,1131,11720,450,70,16782,-595,-40,99
1,3,4,3900,0,0,-109,-32,7393,5857,0,0,15,113,144,1128,11728,372,130,16820,-599,-27,108
1,3,4,3950,0,0,-109,-32,7393,5857,0,0,16,110,152,1095,11728,426,90,16776,-593,-13,119
OK
DC_TIMING,run_id=2,n=80,min_ms=6.351,max_ms=6.356,mean_ms=6.354,ina1_fail=0,ina2_fail=0,imu_fail=0
#config,Kp=70,Ki=0,Kd=110,Ko=50,ffScalePct=100,loopHz=20,Ldb_f=157,Lkv_f=178,Ldb_r=142,Lkv_r=190,Rdb_f=146,Rkv_f=155,Rdb_r=100,Rkv_r=201
#run_id,surface,pattern,t_ms,tgtL,tgtR,pwmL,pwmR,encL,encR,velL,velR,curL,curR,curRawL,curRawR,bus_mV,ax,ay,az,gx,gy,gz
2,3,4,0,50,50,316,293,7395,5856,0,0,749,845,7490,8446,11768,252,70,16776,-595,-30,109
